coverageDirectEffect,coverageMediatorEffect,coverageMainEffect,coverageIndirectEffect,coverageMediatedProportion,aboveIndirectEffect,belowIndirectEffect,biasDirectEffect,biasMediatorEffect,biasMainEffect,biasIndirectEffect,biasMediatedProportion,mseDirectEffect,msesMediatorEffect,mseMainEffect,mseIndirectEffect,mseMediatedProportion,indirectType1Error,indirectType2Error,nonEstimableFraction,ps,mrs,psAdjustment,mrsAdjustment,mediatorType,sampleSize,sampling,bootstrapType,dropUninformativeStrata,n,nX,hCensor,aIntercept,confoundingAySd,confoundingmYSd,confoundingAymSd,mIntercept,mA,yIntercept,yA,yM
0.944,0.951,0.942,1,0.999,0,0,0.016013960094760468,0.011470744517304732,0.011470744517304622,-0.004543215577455737,0.009713431624495983,0.02311536633049148,0.02266714288645811,0.022667142886458106,3.364483180984708e-4,0.001490026410538771,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.953,0.944,0.957,1,0.997,0,0,0.10120947357139683,0.08631898337584722,0.0863189833758471,-0.014890490195549597,0.01975298974951735,0.16246767219869304,0.14772734574272278,0.14772734574272278,0.0077562937544961375,0.7778152775404447,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.96,0.948,0.963,0.993,0.99,0,0.007,0.016449157339085283,0.0023727864072981136,0.0023727864072980043,-0.01407637093178717,0.02983306260643609,0.021010233253773786,0.019663777227610667,0.019663777227610667,0.0010856998109050806,0.004763739827098087,0.007,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.9468937875751503,0.987891019172553,0.9498997995991983,1,0.9979959919839679,0.01002004008016032,0.0070140280561122245,0.21692929233409378,0.16347092820494138,0.16347092820494127,-0.0534583641291524,5.569732294923774,0.47599992868644136,0.31271376264768874,0.3127137626476887,0.10066163848279033,28836.54993341967,0,NA,0.002,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.946,0.964,0.947,1,1,0,0,0.026746020344792225,0.020930056623369525,0.020930056623369414,-0.005815963721422701,0.011789897521552852,0.02605000959732883,0.02530654410986669,0.025306544109866685,3.114801231301137e-4,0.001271652427296052,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.93993993993994,0.9409409409409409,0.950950950950951,1,0.998998998998999,0,0,0.15335715842625033,0.12344224288860554,0.12344224288860543,-0.029914915537644797,0.07112647112418106,0.24871367940940597,0.19596568826762528,0.19596568826762525,0.02281480332544709,0.5061117104060574,0,NA,0.001,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.943,0.946,0.945,0.994,0.99,0,0.006,0.01824432171358027,0.003278791300440913,0.003278791300440804,-0.014965530413139357,0.032206715935947663,0.02410741647675631,0.022527089980867276,0.022527089980867273,0.0013301538584780264,0.005894718253528053,0.006,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.9600818833162743,0.9646569646569647,0.9600818833162743,0.9897645854657113,0.9918116683725691,0.028659160696008188,0.021494370522006142,2.0489896110102133,1.9865528058827129,1.9865528058827127,-0.0624368051275005,363252.7083160575,38.94362127007595,36.1101702974269,36.11017029742689,0.7902000992354752,64822676465844.56,0.01023541453428864,NA,0.023,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-4.605170185988091,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.929718875502008,0.9425403225806451,0.9307228915662651,0.9799196787148594,0.9839357429718876,0.025100401606425703,0.007028112449799197,0.028274018331671816,0.023719733139642554,0.023666031449984193,-0.00455428519202926,0.026544802921475392,1.1483434564354582,1.1557839055478016,1.1558017751647685,0.0013405293793650813,0.11250946978407102,0.020080321285140562,NA,0.004,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-4.605170185988091,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.9513184584178499,0.9381338742393509,0.9553752535496958,0.9959432048681541,0.9898580121703854,0.0030425963488843813,0.0010141987829614604,1.4404873761744899,1.5862963056509576,1.586296305650959,0.1458089294764677,0.6144076691671065,53.32529195145309,28.208908195091688,28.208908195091684,24.41433787915862,197.99236923605866,0.004056795131845842,NA,0.014,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.918,0.942,0.919,0.989,0.987,0.006,0.005,-0.03543725691689529,-0.04336024702969455,-0.04343384320631714,-0.007922990112799266,0.01240983305350484,0.45723715073598803,0.44818707866178215,0.4482088974128123,0.0019916822488182414,0.047170292681051613,0.011,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.9588431590656284,0.9627906976744186,0.9599555061179088,0.9988876529477196,0.996662958843159,0.04671857619577308,0.04560622914349277,0.8223538125761464,0.7607468753451078,0.7607468753451077,-0.061606937231038585,4916589078.823495,62.81293701865457,61.4171833111268,61.4171833111268,1.0048922819095716,21731390502977302e6,0.0011123470522803114,NA,0.101,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.9357429718875502,0.9583756345177665,0.9327309236947792,0.9939759036144579,0.9939759036144579,0.02710843373493976,0.020080321285140562,0.010723758771286375,0.0033249634325858983,0.0032778599429205417,-0.007398795338700476,0.047218409853064434,0.44637503264609074,0.4425319632732286,0.4425495981265686,0.001950627668570572,0.991831815203775,0.006024096385542169,NA,0.004,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.9533116178067318,0.9521218715995647,0.9522258414766558,0.996742671009772,0.988056460369164,0.0043431053203040176,0.0043431053203040176,0.5867718107662095,0.6327025338550171,0.6327025338550177,0.04593072308880742,1726045.3659154242,35.03661530899687,31.37947146039111,31.37947146039111,6.451106228326037,2740105306740875.5,0.003257328990228013,NA,0.079,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.9359359359359359,0.94994994994995,0.9319319319319319,0.995995995995996,0.993993993993994,0.001001001001001001,0.003003003003003003,-0.01996206446801631,-0.030553928186459692,-0.030610941336712577,-0.01059186371844338,0.027393529865365047,0.0491073255452774,0.04702914627668286,0.047049186458755686,0.0019367252411826887,0.017864706641758033,0.004004004004004004,NA,0.001,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.966183574879227,0.9729381443298969,0.9637681159420289,1,0.9939613526570048,0.08091787439613526,0.07125603864734299,1.295281750718382,0.9177132640877199,0.9177132640877198,-0.3775684866306622,1043878215328013e82,327.1606159620755,289.83353024243553,289.83353024243553,76.07211749246115,902256471145337e182,0,NA,0.172,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.9436052366565961,0.9692622950819673,0.94662638469285,0.9969788519637462,0.9969788519637462,0.045317220543806644,0.03121852970795569,0.01894737377057479,0.008452644634357069,0.008402269812126162,-0.010494729136217724,0.024425227983750544,0.15895813579224416,0.13393344244896843,0.13395261500448294,0.007609392044101565,0.07747112862449933,0.0030211480362537764,NA,0.007,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.9575471698113207,0.9504132231404959,0.9575471698113207,0.9988207547169812,0.9964622641509434,0.0023584905660377358,0.0023584905660377358,0.4678097055509036,0.32514618004570905,0.3251461800456984,-0.14266352550519454,1316066577609354e23,20.904531121975463,8.736594979455724,8.736594979455722,10.842919656294807,14687624887219375e63,0.0011792452830188679,NA,0.152,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0,-4.605170185988091,-0.6931471805599453,0.6931471805599453
0.929718875502008,0.9447791164658634,0.928714859437751,0.9949799196787149,0.9939759036144579,0,0.0050200803212851405,-0.001039755391589792,-0.014015647790094137,-0.014074578946660983,-0.012975892398504345,0.10737763241895404,0.07278658600796119,0.06358761844228449,0.0636079352051837,0.004793097765293473,35.87023094914927,0.0050200803212851405,NA,0.004,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0,-2.3025850929940455,-0.6931471805599453,0.6931471805599453
0.97,0.97,0.968,0.969,0.975,0,0.031,0.6650472453800431,0.6745128573087886,0.6337926817493346,-0.03125456363070844,145325.9984372675,11.579162113625795,10.55800831540321,10.504304146681564,0.36102438083011607,21119641633645.48,NA,0.997,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.947,0.962,0.95,0.894,0.944,0,0.106,0.014118927459288324,0.031469848163077796,6.789347084480908e-4,-0.013439992750840126,0.006773634650361446,0.052695534073940065,0.05309321233008405,0.052064876125721055,7.458381478929407e-4,0.002741130509970867,NA,0.973,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.968,0.959,0.963,0.992,0.976,0.002,0.006,1.504159651922917,1.6224263781601163,1.5020517864455,-0.002107865477416642,-0.024386117618258086,26.91885882129817,27.27350398112295,26.897111890119394,0.011050619553515644,7.073945786334305,NA,0.975,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.957,0.943,0.955,0.977,0.987,0,0.023,0.02357219013687317,0.12265503340395169,0.0033858873552835298,-0.020186302781589536,-0.03458271262519908,0.06093549461046686,0.07570509163491075,0.06064853114449232,0.002281141457275793,0.012944360215977804,NA,0.442,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.949,0.9769076305220884,0.948,0.985,0.988,0,0.015,0.1267955714065676,0.13788088292334835,0.09716413724469782,-0.029631434161869682,0.043528474630528724,0.2715467305633969,0.2553197805115153,0.24574174091662934,0.009358176438305815,0.1654094754479573,NA,1,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.947,0.959,0.944,0.949,0.983,0,0.051,0.015676902058711577,0.028874853105082806,-0.0019116983643762983,-0.017588600423087762,0.016284322958679393,0.024272428319406892,0.024556840817270956,0.02372725327963934,6.280605231602408e-4,0.0015901316397955291,NA,0.997,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.949,0.966,0.959,1,0.997,0,0,0.2692431893773529,0.3671232800342704,0.2467437601044622,-0.02249942927289062,2.1044630033317038,3.1145592187815683,2.641188160152325,2.567353472992271,0.0864773785967524,4538.96188740515,NA,1,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.955,0.943,0.944,0.976,0.995,0.001,0.023,0.014424188091763827,0.10276670230096718,-0.016506545132446558,-0.030930733224210277,-0.010561717004987176,0.027122482696142484,0.03617090106307335,0.02588543289877447,0.0024459257622110424,0.004944023611259092,NA,0.636,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.9547738693467337,0.9875647668393782,0.9557788944723619,0.9618090452261306,0.9547738693467337,0,0.03819095477386935,0.5355614512608142,0.22261390469261813,0.18188500558503018,-0.35367644567578393,7208621402513994e115,98.20337181046817,0.45562055727579726,0.4393677324763718,95.52719915620396,5170440141215891e249,NA,0.9989949748743718,0.005,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.944,0.96,0.946,0.981,0.994,0,0.019,0.027669640902319725,0.038981117077009894,0.008195746983458372,-0.019473893918861247,0.02037302679992401,0.02701949132307742,0.027343259610881833,0.025955441424233047,7.376090963934837e-4,0.0018073971697655398,NA,0.997,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.9610655737704918,0.9784836065573771,0.9651639344262295,1,0.9969262295081968,0,0,0.37439420999254297,0.4221270361815406,0.30175068973983327,-0.07264352025270962,2493.497514440102,10.233463537841947,7.333740684156065,7.24652490869793,0.3785242231410042,6060348360.213446,NA,1,0.024,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.944,0.948,0.939,0.982,0.996,0,0.018,0.023623242072277117,0.10832515759977254,-0.010947804040243047,-0.034571046112520064,-0.004863314869306742,0.030830038598245128,0.04017604881947357,0.02857073468208329,0.002858549269668346,0.0066715154511876,NA,0.904,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.9607843137254902,0.9612565445026178,0.9566563467492261,0.9174406604747162,0.932920536635707,0,0.0825593395252838,2.19270342066823,2.140362268627915,2.0930867759205407,-0.09961664474768876,664175.7791042436,40.696882925020084,38.41026679289595,38.17985818418872,0.8633540051480799,265066683531620.06,NA,0.9855521155830753,0.031,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.9297893681043129,0.9446122860020141,0.921765295887663,0.8645937813440321,0.9307923771313942,0,0.1354062186559679,0.08574683826554384,0.10552734901128615,0.06837282501768437,-0.017317201203563025,-0.02969905633187947,2.0700505535623837,2.048837557467456,2.036461705517746,0.0022124978383861156,2.209568693194601,NA,0.9598796389167502,0.003,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.9497907949790795,0.9518324607329843,0.946652719665272,0.9790794979079498,0.9686192468619247,0.0010460251046025104,0.0198744769874477,2.925225360203952,3.0379190031365955,2.943565973351445,0.018340613147493325,619976.3217353151,55.55149647173234,61.255759505141015,60.678355303450246,6.039714897624892,248840383194931.56,NA,0.9309623430962343,0.044,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.937,0.952,0.921,0.947,0.988,0.001,0.052,0.17481670794419085,0.2427546741994609,0.15341091421199146,-0.021369479364896356,-0.043421782519299,3.631241956529387,3.6480601140998314,3.6121874594856362,0.004520316005718622,0.5042413668645012,NA,0.739,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,1,1,1,-2.3025850929940455,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.954337899543379,0.9805115712545676,0.9486301369863014,0.9018264840182648,0.9075342465753424,0,0.09817351598173515,0.8440708785697771,0.821136673251618,0.7742788339337814,-0.06979204463599561,446.5983933345124,38.632790841843224,38.73972630709814,38.6491740067886,0.34646212626774564,170088423.8853013,NA,0.9920091324200914,0.124,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.9329329329329329,0.9605263157894737,0.9229229229229229,0.91991991991992,0.95995995995996,0,0.08008008008008008,0.1550980796372264,0.03126449173620952,-0.0057366996204731785,-0.1607940633944175,12306031974374436e42,20.837020572362853,0.44214229263906946,0.4403882593232534,19.80698558204216,15128698453137167e103,NA,0.97997997997998,0.001,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.9573964497041421,0.9620403321470937,0.9526627218934911,0.9881656804733728,0.98698224852071,0.001183431952662722,0.010650887573964497,2.0243054999715695,2.1840789785647723,2.0900642902501567,0.06575879027858722,4998811423109121e134,422.1161304604187,430.48846005564434,430.12671876862134,310.2463937607759,2111495771901627e287,NA,0.9573964497041421,0.155,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.9538615847542627,0.9428284854563691,0.9408224674022067,0.9438314944834504,0.9859578736208626,0.0010030090270812437,0.055165496489468405,0.18201464271060522,0.10882939518417999,0.019285771489286677,-0.16268073041172945,23522785866189485e41,20.582810193258037,0.8168159274237833,0.8053437745947382,19.367828561059987,5516614905418841e102,NA,0.8034102306920762,0.003,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,1,1,1,-2.3025850929940455,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.9551681195516812,0.9738651994497937,0.958904109589041,0.8767123287671232,0.8754669987546699,0,0.1232876712328767,0.47427384713690496,0.4746326958865467,0.42841178933971036,-0.04586205779719446,0.767845736065984,9.131927789808199,8.931229396928348,8.885016235958846,0.12177583337637271,421.45238580139073,NA,0.9962640099626401,0.197,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.9507042253521126,0.961025641025641,0.9386317907444668,0.9386317907444668,0.9517102615694165,0,0.0613682092555332,0.025500008152707067,0.017102533044422708,-0.019739173429702595,-0.04519354353799894,1404.290863934871,0.3542469381840826,0.07396022717096257,0.07266010740926253,0.22431626869470767,1963546114.2346175,NA,0.9879275653923542,0.006,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.9466666666666667,0.9559412550066756,0.944,0.9866666666666667,0.9893333333333333,0.0026666666666666666,0.010666666666666666,0.5681015278518166,0.6396623996128092,0.545850243311203,-0.022251284540613654,-23709.808110230362,10.884377807834738,15.459296488709153,15.352269443516253,3.561866360232565,3401427300521.954,NA,0.9746666666666667,0.25,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,-0.6931471805599453
0.938508064516129,0.9445564516129032,0.9233870967741935,0.9627016129032258,0.9899193548387096,0,0.037298387096774195,0.024359346444239417,0.07724263850442802,-0.012310298134652856,-0.03662822283708187,0.018841562712490538,0.2044859048454819,0.15593222860592518,0.14860467519545778,0.0239394726130358,2.0062242109717943,NA,0.8649193548387096,0.008,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,1,1,1,-2.3025850929940455,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,-0.6931471805599453
0.969,0.961,0.969,1,0.993,0,0,0.44749108387895536,0.44354314714431636,0.44354314714431625,-0.003947936734639012,-0.3494808191558321,6.758392083969677,6.7322221523655585,6.732222152365558,0.0034814499268306974,94.91663415664907,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,0
0.951,0.953,0.952,0.997,0.996,0,0.003,0.012767502611662165,0.011256870020502402,0.011256870020502291,-0.0015106325911597629,0.0029000626390351344,0.05067946145539413,0.05014162726289749,0.05014162726289749,2.314900633219689e-4,0.001153751187181135,0.003,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,0
0.972,0.948,0.965,0.996,0.989,0.004,0,0.4804450708750488,0.4777605298810492,0.47776052988104906,-0.0026845409939995775,-0.026689122567379497,7.3479929431912545,7.383418562644984,7.383418562644982,0.005248113931009157,0.701946412717355,0.004,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,0
0.95,0.948,0.953,0.977,0.976,0.006,0.017,0.015090632678154655,0.014745907328748746,0.014745907328748638,-3.447253494059088e-4,7.996320194036443e-4,0.05022322717843233,0.04960367577392248,0.049603675773922475,6.234004544964986e-4,0.0034412606622876633,0.023,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-2.3025850929940455,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,0
0.949,0.980980980980981,0.952,1,1,0.012,0.003,0.11930069001633745,0.10213572002716274,0.10213572002716263,-0.017164969989174706,0.05733043557108548,0.24448091394268823,0.21608231379876564,0.21608231379876564,0.009224350722653204,0.16894945577706866,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,0
0.949,0.95,0.951,1,0.999,0,0,0.016060128572343062,0.01412183957161601,0.014121839571615901,-0.001938289000727051,0.0040884806026172055,0.02324942360625911,0.022876316629433922,0.02287631662943392,2.7191842980811337e-4,0.0011368570390133126,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,0
0.952,0.949,0.952,1,0.995,0,0,0.12254860675800579,0.1064202856478186,0.1064202856478185,-0.01612832111018718,0.16855506603265338,0.246126253547286,0.2205121589488863,0.22051215894888626,0.01417906110766052,11.506488496952722,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,0
0.953,0.953,0.948,0.99,0.991,0.004,0.006,0.012064572333946208,0.010398056998736709,0.010398056998736598,-0.0016665153352094996,0.004415951171111515,0.022733723770582276,0.02158814064415994,0.021588140644159936,0.0010659070052681263,0.004639431487655643,0.01,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.6931471805599453,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,0
0.9448345035105316,0.9847560975609756,0.9518555667001003,0.9989969909729187,0.995987963891675,0.020060180541624874,0.014042126379137413,0.5208258263236978,0.1775994410644585,0.17759944106445838,-0.3432263852592393,20367394959641878e115,98.07187197411196,0.38675399128408366,0.38675399128408366,95.92994643480152,41358628510971924e249,0.0010030090270812437,NA,0.003,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-4.605170185988091,-0.6931471805599453,0
0.948,0.961,0.951,1,1,0,0,0.02650875653249913,0.023769547706911944,0.023769547706911837,-0.002739208825587184,0.005490559493418922,0.026237374316258645,0.025451816307114072,0.025451816307114065,3.275414633194253e-4,0.001357359237192123,0,NA,0,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-4.605170185988091,0.6931471805599453,-2.3025850929940455,-0.6931471805599453,0
0.9405840886203424,0.9577039274924471,0.9476334340382678,1,0.9969788519637462,0,0,0.4694974160949287,0.42662520267768034,0.4266252026776802,-0.04287221341724837,1.2054132736126202,65.1560724773403,61.51765240241064,61.51765240241064,0.10066204890200141,1263.4815139414725,0,NA,0.007,fit,fit,matching,model,time-to-event,1000,person,reduced bias-corrected,TRUE,1000,8,0.1,-0.10536051565782628,0.1,0.1,0.1,-2.3025850929940455,0.6931471805599453,-4.605170185988091,-0.6931471805599453,0
